timestamp,value,quality_indicator
1716375220,other,3
1716375222,other,4
1716375239,other,3
1716375241,other,2
1716375243,rest,2
1716375244,rest,3
1716375248,rest,2
1716375249,other,2
1716375251,other,3
1716375256,other,2
1716375258,rest,2
1716375263,other,2
1716375265,other,3
1716375267,other,4
1716375271,other,3
1716375273,other,2
1716375275,rest,2
1716375276,rest,3
1716375278,rest,4
1716375281,rest,3
1716375283,rest,2
1716375285,walk,1
1716375292,rest,1
1716375293,other,1
1716375294,other,2
1716375301,other,3
1716375308,other,4
1716375315,other,3
1716375318,other,2
1716375321,rest,2
1716375324,other,2
1716375326,other,3
1716375340,other,4
1716375351,other,3
1716375353,other,2
1716375355,rest,2
1716375359,cycle,2
1716375361,cycle,3
1716375363,cycle,4
1716375365,cycle,3
1716375367,cycle,2
1716375369,cycle,1
1716375370,rest,1
1716375371,rest,2
1716375377,rest,3
1716375383,rest,4
1716375388,rest,3
1716375390,rest,2
1716375391,other,2
1716375399,rest,2
1716375400,rest,3
1716375406,rest,2
1716375409,other,2
1716375415,rest,2
1716375416,rest,3
1716375420,rest,2
1716375421,other,2
1716375423,other,3
1716375426,other,4
1716375432,other,3
1716375435,other,2
1716375437,other,1
1716375438,rest,1
1716375439,walk,1
1716375440,walk,2
1716375446,rest,2
1716375447,rest,3
1716375449,rest,4
1716375453,rest,3
1716375455,rest,2
1716375456,other,2
1716375458,other,3
1716375460,other,4
1716375464,other,3
1716375474,other,4
1716375510,other,3
1716375512,other,2
1716375514,rest,2
1716375515,rest,3
1716375519,rest,2
1716375526,rest,3
1716375528,rest,4
1716375531,rest,3
1716375533,rest,2
1716375534,other,2
1716375536,other,3
1716375539,other,4
1716375540,other,3
1716375542,other,2
1716375544,rest,2
1716375546,rest,3
1716375548,rest,4
1716375564,rest,3
1716375566,rest,2
1716375567,other,2
1716375569,other,3
1716375571,other,4
1716375577,other,3
1716375579,other,2
1716375581,rest,2
1716375586,other,2
1716375588,other,3
1716375590,other,4
1716375599,other,3
1716375601,other,2
1716375608,other,3
1716375613,other,2
1716375620,other,3
1716375632,other,4
1716375642,other,3
1716375651,other,4
1716375662,other,3
1716375664,other,2
1716375666,rest,2
1716375667,rest,3
1716375669,rest,4
1716375725,rest,3
1716375727,rest,2
1716375728,other,2
1716375730,other,3
1716375732,other,4
1716375744,other,3
1716375755,other,2
1716375757,rest,2
1716375758,rest,3
1716375760,rest,4
1716375773,rest,3
1716375775,rest,2
1716375777,rest,1
1716375778,walk,1
1716375779,walk,2
1716375785,rest,2
1716375786,rest,3
1716375788,rest,4
1716375918,rest,3
1716375920,rest,2
1716375921,other,2
1716375923,other,3
1716375926,other,4
1716375946,other,3
1716375948,other,2
1716375950,rest,2
1716375951,rest,3
1716375953,rest,4
1716375960,rest,3
1716375965,rest,2
1716375967,other,2
1716375969,other,3
1716375972,other,4
1716375989,other,3
1716375991,other,2
1716375993,rest,2
1716375994,rest,3
1716375996,rest,4
1716376000,rest,3
1716376002,rest,2
1716376003,other,2
1716376005,other,3
1716376007,other,4
1716376015,other,3
1716376017,other,2
1716376024,other,3
1716376026,other,4
1716376036,other,3
1716376046,other,4
1716376053,other,3
1716376056,other,2
1716376059,other,1
1716376060,walk,2
1716376062,walk,3
1716376064,walk,4
1716376067,walk,3
1716376069,walk,2
1716376071,rest,2
1716376072,rest,3
1716376074,rest,4
1716376084,rest,3
1716376086,rest,2
1716376087,other,2
1716376098,other,3
1716376100,other,4
1716376121,other,3
1716376123,other,2
1716376126,rest,2
1716376131,other,2
1716376133,other,3
1716376135,other,4
1716376149,other,3
1716376158,other,4
1716376191,other,3
1716376197,other,2
1716376200,other,3
1716376202,other,4
1716376206,other,3
1716376209,other,2
1716376211,other,1
1716376212,cycle,1
1716376213,cycle,2
1716376215,cycle,3
1716376217,cycle,4
1716376223,cycle,3
1716376233,cycle,4
1716376245,cycle,3
1716376247,cycle,2
1716376249,rest,2
1716376250,rest,3
1716376254,rest,2
1716376255,cycle,2
1716376257,cycle,3
1716376261,cycle,2
1716376263,other,1
1716376264,other,2
1716376267,other,3
1716376269,other,4
1716376270,other,3
1716376272,other,2
1716376284,rest,2
1716376289,other,1
1716376290,other,2
1716376292,other,3
1716376296,other,2
1716376298,rest,2
1716376299,rest,3
1716376301,rest,4
1716376304,rest,3
1716376306,rest,2
1716376307,other,2
1716376309,other,3
1716376314,other,2
1716376323,other,3
1716376327,other,2
1716376329,rest,2
1716376341,rest,3
1716376343,rest,4
1716376348,rest,3
1716376350,rest,2
1716376351,other,2
1716376353,other,3
1716376355,other,4
1716376360,other,3
1716376362,other,2
1716376364,other,1
1716376365,rest,2
1716376367,rest,3
1716376369,rest,4
1716376383,rest,3
1716376385,rest,2
1716376386,other,2
1716376388,other,3
1716376390,other,4
1716376395,other,3
1716376404,other,4
1716376406,other,3
1716376408,other,2
1716376418,other,3
1716376427,other,4
1716376497,other,3
1716376499,other,2
1716376503,walk,2
1716376506,walk,1
1716376507,rest,2
1716376509,rest,3
1716376511,rest,4
1716376520,rest,3
1716376522,rest,2
1716376523,other,2
1716376526,other,3
1716376535,other,4
1716376542,other,3
1716376552,other,4
1716376568,other,3
1716376570,other,2
1716376572,rest,2
1716376573,rest,3
1716376575,rest,4
1716376586,rest,3
1716376588,rest,2
1716376589,other,2
1716376591,other,3
1716376593,other,4
1716376597,other,3
1716376599,other,2
1716376606,other,3
1716376608,other,4
1716376617,other,3
1716376619,other,2
1716376626,other,3
1716376631,other,2
1716376633,other,1
1716376634,rest,2
1716376636,rest,3
1716376642,rest,4
1716376649,rest,3
1716376651,rest,2
1716376652,other,2
1716376658,rest,2
1716376659,rest,3
1716376661,rest,4
1716376675,rest,3
1716376677,rest,2
1716376678,other,2
1716376684,other,1
1716376685,rest,1
1716376686,walk,1
1716376687,walk,2
1716376699,walk,3
1716376701,walk,4
1716376714,walk,3
1716376716,walk,2
1716376718,rest,2
1716376720,rest,3
1716376722,rest,4
1716376727,rest,3
1716376732,rest,2
1716376734,walk,1
1716376736,rest,2
1716376745,other,2
1716376747,other,3
1716376749,other,4
1716376758,other,3
1716376760,other,2
1716376762,rest,2
1716376763,rest,3
1716376765,rest,4
1716376809,rest,3
1716376811,rest,2
1716376812,cycle,2
1716376816,cycle,3
1716376824,cycle,4
1716376829,cycle,3
1716376831,cycle,2
1716376844,rest,2
1716376845,rest,3
1716376847,rest,4
1716376856,rest,3
1716376858,rest,2
1716376865,rest,3
1716376869,rest,2
1716376870,cycle,2
1716376872,cycle,3
1716376874,cycle,4
1716376878,cycle,3
1716376880,cycle,2
1716376882,rest,2
1716376883,rest,3
1716376885,rest,4
1716376894,rest,3
1716376896,rest,2
1716376897,cycle,2
1716376899,cycle,3
1716376901,cycle,4
1716376911,cycle,3
1716376913,cycle,2
1716376915,rest,2
1716376916,rest,3
1716376918,rest,4
1716376923,rest,3
1716376925,rest,2
1716376926,other,2
1716376933,rest,2
1716376934,rest,3
1716376938,rest,2
1716376939,cycle,2
1716376941,cycle,3
1716376943,cycle,4
1716376947,cycle,3
1716376949,cycle,2
1716376951,rest,2
1716376952,rest,3
1716376956,rest,2
1716376957,cycle,2
1716376963,cycle,1
1716376964,rest,2
1716376966,rest,3
1716376968,rest,4
1716376974,rest,3
1716376976,rest,2
1716376983,rest,3
1716376985,rest,4
1716377000,rest,3
1716377002,rest,2
1716377003,other,2
1716377009,rest,2
1716377010,rest,3
1716377012,rest,4
1716377022,rest,3
1716377032,rest,4
1716377063,rest,3
1716377065,rest,2
1716377072,rest,3
1716377075,rest,4
1716377102,rest,3
1716377104,rest,2
