timestamp,value,quality_indicator
1678813100,25,2
1678813102,28,2
1678813103,34,2
1678813106,32,2
1678813109,36,2
1678813112,30,2
1678813113,28,3
1678813114,22,3
1678813117,24,2
1678813118,36,2
1678813120,38,2
1678813123,45,3
1678813124,47,2
1678813125,56,2
1678813128,0,0
1678813133,61,2
1678813134,59,2
1678813135,59,3
1678813136,60,3
1678813137,60,2
1678813138,0,0
1678813140,60,2
1678813141,58,2
1678813142,52,2
1678813143,53,2
1678813144,52,2
1678813146,51,2
1678813147,0,0
1678813153,30,2
1678813154,29,2
1678813155,0,0
1678813160,22,2
1678813162,25,2
1678813164,25,3
1678813166,24,3
1678813167,23,2
1678813169,0,0
1678813176,43,2
1678813177,34,2
1678813179,28,2
1678813182,44,2
1678813185,0,0
1678813190,97,2
1678813193,0,0
1678813199,101,2
1678813200,117,2
1678813201,0,0
1678813205,110,2
1678813207,0,0
1678813211,36,2
1678813212,34,2
1678813215,50,2
1678813216,72,2
1678813218,50,2
1678813219,36,2
1678813223,32,2
1678813224,0,0
1678813236,38,2
1678813237,37,2
1678813240,51,2
1678813241,0,0
1678813247,36,2
1678813248,45,2
1678813249,0,0
1678813256,36,2
1678813257,37,2
1678813258,0,0
1678813262,28,2
1678813263,0,0
1678813289,49,2
1678813293,0,0
1678813294,64,2
1678813295,0,0
1678813296,35,2
1678813297,37,2
1678813298,35,2
1678813299,32,2
1678813301,0,0
1678813303,52,2
1678813305,29,2
1678813306,29,3
1678813307,26,3
1678813308,29,3
1678813309,29,2
1678813310,30,2
1678813311,32,2
1678813312,38,2
1678813319,48,2
1678813320,51,2
1678813322,52,2
1678813324,53,2
1678813325,0,0
1678813335,61,2
1678813336,55,2
1678813337,50,3
1678813338,53,2
1678813339,55,2
1678813340,53,2
1678813341,50,2
1678813342,46,2
1678813345,0,0
1678813356,66,2
1678813358,63,2
1678813360,61,2
1678813361,60,2
1678813362,58,2
1678813363,0,0
1678813383,31,2
1678813385,0,0
1678813387,47,2
1678813388,52,2
1678813391,0,0
1678813402,28,2
1678813403,27,2
1678813406,32,2
1678813407,0,0
1678813421,40,2
1678813424,42,2
1678813426,0,0
1678813436,32,2
1678813437,31,2
1678813441,32,2
1678813442,38,2
1678813443,0,0
1678813464,90,2
1678813467,50,2
1678813468,38,3
1678813471,50,3
1678813472,78,2
1678813473,85,2
1678813474,0,0
1678813480,60,2
1678813481,61,2
1678813482,60,2
1678813483,56,2
1678813484,32,2
1678813486,30,2
1678813488,0,0
1678813511,43,2
1678813512,33,2
1678813514,0,0
1678813519,39,2
1678813520,25,2
1678813521,22,2
1678813523,25,2
1678813524,31,2
1678813525,32,2
1678813527,33,2
1678813530,37,2
1678813532,65,2
1678813533,0,0
1678813566,58,2
1678813568,39,2
1678813569,0,0
1678813573,53,2
1678813574,40,2
1678813575,49,2
1678813576,45,2
1678813577,0,0
1678813583,57,2
1678813584,0,0
1678813597,29,2
1678813600,30,2
1678813601,0,0
1678813629,43,2
1678813632,41,2
1678813633,39,2
1678813634,0,0
1678813661,26,2
1678813662,22,2
1678813664,25,2
1678813667,34,2
1678813669,0,0
1678813673,26,2
1678813675,33,2
1678813676,0,0
1678813681,29,2
1678813683,30,2
1678813685,35,2
1678813686,0,0
1678813687,37,2
1678813688,35,2
1678813689,30,2
1678813693,0,0
1678813704,40,2
1678813706,31,2
1678813707,28,3
1678813710,45,2
1678813713,0,0
1678813714,31,2
1678813715,0,0
1678813724,59,2
1678813726,57,2
1678813728,53,2
1678813731,58,2
1678813732,53,2
1678813733,39,2
1678813737,0,0
1678813747,44,2
1678813748,36,2
1678813749,29,2
1678813752,0,0
1678813761,39,2
1678813762,38,2
1678813763,34,2
1678813766,0,0
1678813777,40,2
1678813780,42,2
1678813782,53,2
1678813784,59,2
1678813785,61,2
1678813787,48,2
1678813788,0,0
1678813796,34,2
1678813797,0,0
1678813804,38,2
1678813805,35,2
1678813806,39,2
1678813807,45,2
1678813808,51,2
1678813810,0,0
1678813811,44,2
1678813812,43,2
1678813814,38,2
1678813816,50,2
1678813818,47,2
1678813819,0,0
1678813841,26,2
1678813842,24,2
1678813843,0,0
1678813845,35,2
1678813846,0,0
1678813854,47,2
1678813855,27,2
1678813856,25,3
1678813857,25,2
1678813860,0,0
1678813929,31,2
1678813930,34,2
1678813931,0,0
1678814051,38,2
1678814052,0,0
1678814092,36,2
1678814094,49,2
1678814095,52,2
1678814096,0,0
1678814098,64,2
1678814099,52,2
1678814100,23,2
1678814101,22,3
1678814104,22,2
1678814105,23,2
1678814107,28,2
1678814111,0,0
1678814121,21,2
1678814123,0,0
1678814126,28,2
1678814127,30,2
1678814128,0,0
1678814144,40,2
1678814145,29,2
1678814148,0,0
1678814201,82,2
1678814202,0,0
1678814251,37,2
1678814252,0,0
1678814253,37,2
1678814254,0,0
1678814281,38,2
1678814282,31,2
1678814284,0,0
1678814291,37,2
1678814292,0,0
1678814305,39,2
1678814307,0,0
1678814329,24,2
1678814330,0,0
1678814360,21,2
1678814361,36,2
1678814362,0,0
1678814363,23,2
1678814367,30,2
1678814368,0,0
1678814431,34,2
1678814432,27,2
1678814434,28,2
1678814435,0,0
1678814447,33,2
1678814449,38,2
1678814452,0,0
1678814529,39,2
1678814530,0,0
1678814552,30,2
1678814553,32,2
1678814554,0,0
1678814652,73,2
1678814653,73,3
1678814654,62,3
1678814655,58,3
1678814657,0,0
1678814658,37,2
1678814660,38,2
1678814661,83,2
1678814662,84,2
1678814665,0,0
1678814691,44,2
1678814692,42,2
1678814693,45,2
1678814696,62,2
1678814699,66,2
1678814700,58,2
1678814701,23,2
1678814702,22,2
1678814704,22,3
1678814705,28,2
1678814707,0,0
1678814713,36,2
1678814714,34,2
1678814715,37,2
1678814717,0,0
1678814741,26,2
1678814742,28,2
1678814743,33,2
1678814744,28,2
1678814746,45,2
1678814749,0,0
1678814753,41,2
1678814755,41,3
1678814757,50,4
1678814759,51,3
1678814762,55,2
1678814763,60,2
1678814764,33,2
1678814765,74,2
1678814766,75,2
1678814769,0,0
1678814774,31,2
1678814777,30,2
1678814782,0,0
1678814788,53,2
1678814789,57,2
1678814790,53,2
1678814792,46,2
1678814793,50,2
1678814794,46,2
1678814795,45,2
1678814796,0,0
1678814797,24,2
1678814798,22,3
1678814800,21,3
1678814801,22,3
1678814802,24,3
1678814806,31,2
1678814812,40,2
1678814814,37,2
1678814815,36,3
1678814816,36,2
1678814819,0,0
1678814822,33,2
1678814823,0,0
1678814827,68,2
1678814828,51,2
1678814829,41,2
1678814831,49,2
1678814832,0,0
1678814840,54,2
1678814841,0,0
1678814846,34,2
1678814849,22,3
1678814850,34,2
1678814851,36,2
1678814853,0,0
1678814858,32,2
1678814859,28,2
1678814860,0,0
1678814863,24,2
1678814864,38,2
1678814866,42,2
1678814867,38,2
1678814868,32,2
1678814870,45,2
1678814871,0,0
1678814874,40,2
1678814875,30,2
1678814878,49,2
1678814880,52,2
1678814881,49,2
1678814883,42,2
1678814884,38,2
1678814887,29,2
1678814889,0,0
1678814893,40,2
1678814894,0,0
1678814896,38,2
1678814898,23,2
1678814899,23,3
1678814901,38,2
1678814902,45,2
1678814903,49,2
1678814905,51,2
1678814906,57,2
1678814908,60,2
1678814909,0,0
1678814918,47,2
1678814919,32,2
1678814921,28,2
1678814923,26,2
1678814927,0,0
1678814938,29,2
1678814939,27,2
1678814943,29,2
1678814944,0,0
1678814965,67,2
1678814968,49,2
1678814969,47,2
1678814970,45,2
1678814972,43,2
1678814973,0,0
1678814976,47,2
1678814978,38,2
1678814980,36,2
1678814981,0,0
1678814982,38,2
1678814983,0,0
1678814984,36,2
1678814985,39,2
1678814987,36,2
1678814989,0,0
1678814991,46,2
1678814993,30,2
1678814996,0,0
1678815005,47,2
1678815008,50,2
1678815009,51,2
1678815010,52,2
1678815011,53,2
1678815013,52,2
1678815014,33,2
1678815015,0,0
1678815017,33,2
1678815018,38,2
1678815019,57,2
1678815020,57,3
1678815021,57,2
1678815022,46,2
1678815023,38,2
1678815026,0,0
1678815033,39,2
1678815034,37,2
1678815036,41,2
1678815037,52,3
1678815039,54,3
