timestamp,value,quality_indicator
1689068914,7,2
1689068915,1,2
1689068917,1,3
1689068919,1,4
1689068934,1,3
1689068936,1,2
1689068944,1,3
1689068946,1,4
1689068953,1,3
1689068963,1,4
1689068993,1,3
1689068995,1,2
1689069002,1,3
1689069004,1,4
1689069028,1,3
1689069031,1,2
1689069038,1,3
1689069041,1,4
1689069043,1,3
1689069045,1,2
1689069047,7,2
1689069048,7,3
1689069050,7,4
1689069063,7,3
1689069065,7,2
1689069066,6,2
1689069072,1,2
1689069074,1,3
1689069079,1,2
1689069081,1,1
1689069082,6,1
1689069085,6,2
1689069089,6,1
1689069092,1,1
1689069093,1,2
1689069100,6,2
1689069105,2,2
1689069111,1,2
1689069114,1,3
1689069116,1,4
1689069118,1,3
1689069120,1,2
1689069123,2,2
1689069124,2,3
1689069126,2,4
1689069129,2,3
1689069131,2,2
1689069133,2,1
1689069134,6,1
1689069135,6,2
1689069142,1,1
1689069143,1,2
1689069145,1,3
1689069147,1,4
1689069155,1,3
1689069157,1,2
1689069159,7,2
1689069160,7,3
1689069162,7,4
1689069169,7,3
1689069171,7,2
1689069172,1,2
1689069179,2,2
1689069185,1,1
1689069186,1,2
1689069188,1,3
1689069192,1,4
1689069194,1,3
1689069196,1,2
1689069198,7,2
1689069200,7,3
1689069202,7,4
1689069233,7,3
1689069235,7,2
1689069236,2,2
1689069238,2,3
1689069240,2,4
1689069245,2,3
1689069247,2,2
1689069248,1,2
1689069250,1,3
1689069252,1,4
1689069267,1,3
1689069269,1,2
1689069271,7,2
1689069272,7,3
1689069277,7,2
1689069278,1,2
1689069284,2,2
1689069295,2,3
1689069297,2,4
1689069300,2,3
1689069302,2,2
1689069303,1,2
1689069309,2,2
1689069310,2,3
1689069317,2,2
1689069318,1,2
1689069320,1,3
1689069326,1,2
1689069328,2,2
1689069329,2,3
1689069331,2,4
1689069334,2,3
1689069336,2,2
1689069337,1,2
1689069339,1,3
1689069341,1,4
1689069346,1,3
1689069348,1,2
1689069350,7,2
1689069355,6,2
1689069361,7,2
1689069362,7,3
1689069364,7,4
1689069387,7,3
1689069389,7,2
1689069396,7,3
1689069398,7,4
1689069430,7,3
1689069433,7,2
1689069440,7,3
1689069443,7,4
1689069513,7,3
1689069515,7,2
1689069516,1,2
1689069518,1,3
1689069520,1,4
1689069523,1,3
1689069525,1,2
1689069527,1,1
1689069528,7,2
1689069532,1,1
1689069533,1,2
1689069535,1,3
1689069537,1,4
1689069540,1,3
1689069542,1,2
1689069544,7,2
1689069545,7,3
1689069547,7,4
1689069641,7,3
1689069643,7,2
1689069644,1,2
1689069650,7,2
1689069651,7,3
1689069656,7,2
1689069657,1,2
1689069659,1,3
1689069661,1,4
1689069663,1,3
1689069669,1,2
1689069671,7,2
1689069672,7,3
1689069677,7,4
1689069683,7,3
1689069685,7,2
1689069686,1,2
1689069688,1,3
1689069693,1,2
1689069695,7,2
1689069696,7,3
1689069698,7,4
1689069705,7,3
1689069707,7,2
1689069708,1,2
1689069715,7,2
1689069716,7,3
1689069718,7,4
1689069835,7,3
1689069843,7,4
1689069906,7,3
1689069908,7,2
1689069909,6,2
1689069911,6,3
1689069913,6,4
1689069921,6,3
1689069923,6,2
1689069925,7,2
1689069927,7,3
1689069929,7,4
1689069959,7,3
1689069968,7,4
1689070019,7,3
1689070021,7,2
1689070022,6,2
1689070024,6,3
1689070026,6,4
1689070035,6,3
1689070037,6,2
1689070039,7,2
1689070043,7,3
1689070048,7,2
1689070049,1,2
1689070051,7,2
1689070052,7,3
1689070059,7,4
1689070084,7,3
1689070086,7,2
1689070093,7,3
1689070095,7,4
1689070098,7,3
1689070107,7,4
1689070110,7,3
1689070114,7,2
1689070115,6,2
1689070117,6,3
1689070122,6,4
1689070123,6,3
1689070125,6,2
1689070127,7,2
1689070128,7,3
1689070130,7,4
1689070153,7,3
1689070155,7,2
1689070156,1,2
1689070158,1,3
1689070160,1,4
1689070162,1,3
1689070164,1,2
1689070166,7,2
1689070167,7,3
1689070169,7,4
1689070240,7,3
1689070249,7,4
1689070282,7,3
1689070292,7,4
1689070302,7,3
1689070304,7,2
1689070305,6,2
1689070311,7,2
1689070312,7,3
1689070314,7,4
1689070510,7,3
1689070512,7,2
1689070519,7,3
1689070521,7,4
1689070542,7,3
1689070554,7,2
1689070555,1,2
1689070557,1,3
1689070559,1,4
1689070562,1,3
1689070564,1,2
1689070566,7,2
1689070567,7,3
1689070569,7,4
1689070578,7,3
1689070580,7,2
1689070581,1,2
1689070587,7,2
1689070588,7,3
1689070593,7,2
1689070594,1,2
1689070596,1,3
1689070598,1,4
1689070604,1,3
1689070606,1,2
1689070608,7,2
1689070609,7,3
1689070611,7,4
1689070619,7,3
1689070621,7,2
1689070622,1,2
1689070624,1,3
1689070626,1,4
1689070628,1,3
1689070630,1,2
1689070632,7,2
1689070633,7,3
1689070635,7,4
1689070826,1,0
1689070841,1,4
1689070864,1,3
1689075097,1,2
1689075099,7,2
1689075100,7,3
1689075101,7,2
1689075102,1,2
1689075107,1,3
1689075109,1,4
1689075114,1,3
1689075116,1,2
1689075118,7,2
1689075119,7,3
1689075121,7,4
1689075134,7,3
1689075136,7,2
1689075137,1,2
1689075139,1,3
